59.2934926988792 219.00745388352 0
49.2009833033253 169.983887564095 -30
53.125848068263 122.381294181464 -60
79.478511489987 83.3045384196033 -60
122.091328937881 79.0416196092184 -60
165.825536318615 111.013510687105 -60
168.629011150713 161.458049943325 -60
143.397737661829 200.534805705186 -60
95.7386655161573 200.534805705186 -30
70.5073920272725 157.905617601338 0
58.7327977324596 111.723997155502 0
57.6114077996202 66.9633496464615 0
91.8138007512196 25.7551344794083 -30
133.305228266275 25.7551344794083 -60
168.068316184294 53.4641067469095 -90
166.386231285035 93.2513489771678 -90
132.183838333435 127.354699460246 -90
92.9351906840589 121.670807713067 -60
60.9755775981382 118.118375371079 -30
27.8945745793782 102.487673066335 0
3.78469102333271 78.331133140821 0
