-25.3845781238 -164.55695901 247.92891809
-52.0342696158 -150.273309283 229.020408403
-61.7514311376 -122.06236981 203.61030002
-70.6863907577 -143.583499193 165.776278804
-82.4405384567 -158.744803743 131.108415897
-123.171431267 -184.175700578 132.722437732
-150.533070565 -211.911166659 141.121810163
-183.723641687 -192.010644079 144.315669347
-167.45785708 -149.36942777 153.647943483
-175.947625477 -117.158154992 164.632660719
-190.628159453 -83.4540765793 139.646513057
-187.787036597 -85.0125590247 108.731632021
-179.467471663 -92.4720352041 79.2833948517
-151.289481483 -97.9601854307 67.3623297748
-115.620193399 -104.493828351 64.7397627369
-77.1835612723 -95.8779441358 72.4305690264
-50.0044283171 -73.6580196651 42.7760706998
-29.4121816016 -59.3291745623 24.4640077424
-19.0776328689 -45.3894618984 16.3934481654
-11.1004184213 -29.0556090845 10.4082297069
1.61154426319e-05 -1.13415440026e-05 1.84396948519e-05
