-92.922528162651972 -417.03697536112628 123.94419569444872
-86.407503516430964 -370.81142031161295 122.3782432900084
-83.321208868547913 -326.42311954701927 119.44399765305063
-86.192835747690239 -287.10145020319089 115.51386515948933
-58.214630113321419 -264.14831352998635 88.956038206064193
-45.01654927377254 -230.03238677241762 65.04290151854326
-27.092445979538763 -197.21175268693162 51.950218002182226
-47.487876638347316 -154.6917411457074 54.82897804607984
-46.671215989922274 -128.11618119090124 51.447521410511513
-43.742187930193488 -110.7248223988115 50.561162142493856
-41.316780065027615 -93.252813712798243 49.742002883885675
-36.02646456791544 -67.541505304723614 43.579864584184016
-12.906033352125188 -38.372457383391989 16.459458725356896
1.6115442400987945e-05 -1.1341544087883904e-05 1.8439694663641149e-05
