D14-D14, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14, -31.194162500000, -12.997700000000, 22.729075000000, 31.194162500000, 12.997700000000, -22.729075000000, 0.944455984365, -0.185880546763, 0.271019032418, 0.182704067172, 0.982466237916, 0.037139132929, -0.273170491518, 0.014440003154, 0.961857249738, -26.097512500000, -31.947375000000, 17.698987500000
D14-D14_j1_D14, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D14, -29.166432160804, -3.342080402010, 30.808522613065, 29.166432160804, 3.342080402010, -30.808522613065, 0.824085653366, -0.258938986447, 0.503818853571, 0.429628239178, 0.865372371370, -0.257973322206, -0.369191565473, 0.429046920705, 0.824388456868, -15.567758793970, -40.017879396985, 25.495914572864
D14-D14_j1_D18, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D18, -38.031031250000, -2.196366071429, 28.469339285714, 38.031031250000, 2.196366071429, -28.469339285714, 0.777184721894, -0.544400747198, 0.315613267315, 0.509339436387, 0.838751553677, 0.192533554859, -0.369536529447, 0.011120146402, 0.929149662728, -29.922566964286, -46.087482142857, 17.130633928571
D14-D14_j1_D54, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D54, -36.510889502762, -3.346635359116, 29.910607734807, 36.510889502762, 3.346635359116, -29.910607734807, 0.821819849959, -0.364680981476, 0.437744121564, 0.456854200379, 0.880878397469, -0.123844614211, -0.340435564844, 0.301763202897, 0.890529390625, -23.931513812155, -42.675182320442, 24.514132596685
D14-D14_j1_D71, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D71, -35.571790000000, -0.026540000000, 27.137770000000, 35.571790000000, 0.026540000000, -27.137770000000, 0.812598698522, -0.473188668479, 0.340258488774, 0.545088541728, 0.823680195690, -0.156299126374, -0.206305203125, 0.312479470128, 0.927251176280, -28.654995000000, -40.665880000000, 22.899175000000
D14-D14_j1_D76, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D76, -29.898711538462, -4.622841346154, 31.750052884615, 29.898711538462, 4.622841346154, -31.750052884615, 0.823053075892, -0.375576570853, 0.426058533174, 0.478962414984, 0.862138336781, -0.165264918497, -0.305251763791, 0.340087823480, 0.889472671319, -18.416692307692, -41.862110576923, 24.575927884615
D14-D14_j1_D79, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D79, -32.603489361702, 2.240587234043, 27.281600000000, 32.603489361702, -2.240587234043, -27.281600000000, 0.812456106946, -0.425160092647, 0.398941060692, 0.510927580540, 0.848809264526, -0.135925861774, -0.280834616331, 0.314263787407, 0.906846288075, -25.910374468085, -37.463727659574, 22.231825531915
D14-D14_j1_D8, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D8, -26.880361256545, -5.707685863874, 30.132157068063, 26.880361256545, 5.707685863874, -30.132157068063, 0.790108027944, -0.457453068304, 0.408002444206, 0.516183201354, 0.855525478315, -0.040386366422, -0.330581618996, 0.242513600140, 0.912087137794, -17.349581151832, -40.828947643979, 19.751497382199
D14-D14_j1_D81, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j1_D81, -39.162841121495, 0.112364485981, 25.970172897196, 39.162841121495, -0.112364485981, -25.970172897196, 0.702678447040, -0.597540571131, 0.386248968825, 0.639514115849, 0.768364304926, 0.025258474726, -0.311872883873, 0.229263082000, 0.922048666577, -33.734995327103, -46.153794392523, 20.672228971963
D14-D14_j2_D14, D14, -26.097512500000, -31.947375000000, 17.698987500000, 26.097512500000, 31.947375000000, -17.698987500000, 1.000000000000, 0.000000000000, 0.000000000000, -0.000000000000, 1.000000000000, -0.000000000000, 0.000000000000, 0.000000000000, 1.000000000000, -26.097512500000, -31.947375000000, 17.698987500000, D14_j2_D14, -21.638964102564, -7.487507692308, 26.910261538462, 21.638964102564, 7.487507692308, -26.910261538462, 0.315577752306, 0.875306253275, -0.366400935080, 0.285613623055, -0.455846143583, -0.842988227501, -0.904895320230, 0.161379231497, -0.393854291670, 8.891974358974, -59.686461538462, 15.793589743590
