-259.48101218784853 149.26062807738734 -342.61743325998083
-259.48101218784853 149.26062807738734 -342.61743325998083
-230.73328250153099 139.38023241215828 -325.11738467793373
-215.23913267409642 109.15956888084619 -318.39295108356157
-207.32167557668072 78.72464252347757 -308.86743975352942
-194.50807920729554 37.220342501338529 -298.78478983757492
-188.0846929241103 -0.029347628145091065 -286.90679742416802
-149.96534360799765 -11.763726705510622 -266.31149687842003
-124.17487011771517 -36.960544164207519 -241.61541829362173
-97.068590738006648 -62.815713993837115 -228.70628117572278
-104.72859445074423 -108.23214456430742 -221.83137515805407
-72.710262008742617 -112.26738691688485 -228.9045126880907
-39.852889890656122 -116.7825784441479 -192.1308638938556
-32.407689622628709 -125.03887198078189 -153.5671646217595
-36.085880822681474 -101.30274006854853 -129.992439708858
-34.473848419271455 -74.612970380002906 -109.90692858327749
-22.88286897347658 -54.610742247850382 -87.348558972106147
-17.466500789464384 -45.561281444038435 -71.379113068588325
-10.762152455248707 -30.468978685520941 -43.040989312323987
4.3234504866577064 -11.206813057034957 -19.193321352221005
-2.7075343886906467e-05 1.811233970094861e-05 -5.1891204932985602e-07
