9.2617127581702121 72.435364586061127 -11.226586871597252
9.2617127581702121 72.435364586061127 -11.226586871597252
2.7340205911215625 103.26058729857451 -21.166435378659568
-0.019243415052269341 120.84992341505907 -30.831018909757422
-3.0117148159118559 148.87988372444451 -53.792477835041247
-3.5990343196690944 162.0073427626121 -85.638168804589398
4.7772996063967783 183.65369311352921 -102.01252771504188
51.13333505669241 196.24701051900789 -102.94507035573547
87.504706540315723 208.72222110046968 -92.45901308307981
120.26040136172756 186.44757741094244 -120.19962473178325
132.52853815053695 185.92806085712886 -152.66264217731629
157.7592350852118 193.92542373302675 -162.97288962855322
196.28205541830189 163.21649613862866 -157.94803318657227
210.88583868073835 128.40672400885427 -144.31844881140754
221.32728665472598 121.49709156931067 -101.21183687145418
223.7122244435879 103.57422446871254 -77.15773693620369
226.02197280615476 81.766535658315206 -52.767884160569714
235.96806892619045 53.93045862615093 -26.383911804441361
214.43700030228484 11.415200140136474 -32.483844713985377
187.09835400706541 -17.426903024200648 -35.516408576394809
191.34522409368475 -43.162614090908967 -56.784647190261083
196.07497835379343 -63.724527416248073 -82.730886931566488
189.50054584691301 -79.720039891862427 -110.01165657123532
181.24463567878189 -97.792365553859355 -136.10775090791881
169.08566185519464 -112.66977751249877 -170.75898434669796
126.91649951631463 -135.65493987168779 -169.42206225479632
97.866924483568638 -161.63769134067809 -161.08637054417576
53.450464420226204 -144.18757377209644 -155.51727959455971
21.838070561251161 -123.7849236771296 -142.36990862602192
-14.937064680102669 -109.42812914814562 -167.06938299747262
-31.646609062135347 -110.97498850891128 -138.61091465512737
-34.473848419271455 -74.612970380002906 -109.90692858327749
-22.88286897347658 -54.610742247850382 -87.348558972106147
-17.466500789464384 -45.561281444038435 -71.379113068588325
-10.762152455248707 -30.468978685520941 -43.040989312323987
4.3234504866577064 -11.206813057034957 -19.193321352221005
-2.7075343886906467e-05 1.811233970094861e-05 -5.1891204932985602e-07
